sr,rr,t,lm,bo,rem,sh,hr,sl
,,,,99.07953334098524,,,81.46395524026204,4
,,,,95.54090708822756,,,73.9582308803896,3
,,,,98.67083230505877,,,107.21222690500645,0
,,,,98.14452313917982,,,73.74057244496841,3
,,,,100.0,,,79.34258114730376,2
,,,,98.33865162359076,,,81.51811394452983,3
,,,,97.82126732392112,,,88.96582158428038,3
,,,,99.23107837336822,,,76.28273862312179,3
,,,,99.96297624420316,,,116.50548557130249,1
,,,,98.01983266242544,,,66.40054823907157,4
,,,,95.75884410033449,,,97.343701271377,1
,,,,99.15716194313455,,,53.06447207293813,3
,,,,99.2452068748929,,,60.23184023544861,3
,,,,98.63503179751336,,,51.65649166030978,4
,,,,98.8371785758626,,,61.12166540107758,3
,,,,96.97801296652663,,,50.45972508960021,0
,,,,98.26768380466606,,,76.62281817821837,4
,,,,99.92076629869268,,,61.60667509636151,4
,,,,98.85302793083709,,,97.72180648020507,3
,,,,99.89264233711889,,,82.5400794849549,0
,,,,99.85408823053557,,,75.99959703087097,1
,,,,100.0,,,78.98632055073756,0
,,,,100.0,,,84.69059051030143,1
,,,,96.91159770443576,,,92.89076791309868,2
,,,,,,,67.54138375706019,0
,,,,94.33324385599114,,,64.775987237018,0
,,,,96.3960426353815,,,,
,,,,98.95885610153024,,,,1
,,,,99.82413487924627,,,54.5712034234902,0
,,,,96.1317773424656,,,80.9879341688143,2
,,,,99.62862750050074,,,94.36456123878772,1
,,,,98.30294368136585,,,84.23461611809444,1
,,,,100.0,,,79.98036903119907,0
,,,,100.0,,,83.10544075882683,0
,,,,98.80026448790832,,,102.05062973084658,4
,,,,97.34195710641713,,,86.92437790920285,1
,,,,98.61736911590786,,,51.73322233714258,3
,,,,99.9767878501079,,,73.73157794600377,4
,,,,100.0,,,76.31341459989682,1
,,,,97.43603923645318,,,90.38797360852774,0
,,,,100.0,,,76.24911061214506,2
,,,,97.716307746992,,,75.24038331086739,3
,,,,100.0,,,75.64025875046474,4
,,,,96.998297096811,,,78.59786801328792,2
,,,,96.30238001817912,,,73.59901314540875,1
,,,,99.79164115529016,,,68.71300653543317,2
,,,,99.56049106054628,,,72.78430238474958,2
,,,,95.6463135581519,,,79.57694780696602,2
,,,,97.85857798002776,,,84.31002623086991,4
,,,,99.18951361078418,,,116.04667149201627,0
,,,,98.08687662098868,,,55.0617397108367,1
,,,,99.90214272865938,,,83.8076935352622,1
,,,,98.83525692206187,,,97.13662598258344,1
,,,,99.67213910953085,,,63.39764803157216,2
,,,,98.51173455329956,,,85.27006765614433,1
,,,,100.0,,,69.52677949836445,0
,,,,100.0,,,67.2538726855793,3
,,,,98.37206754104383,,,64.00302112912762,2
,,,,97.96989337096196,,,73.63956420565783,3
,,,,97.3120184625034,,,73.07702786839072,2
,,,,97.47207202645887,,,86.29946317764417,1
,,,,98.64298854007065,,,53.33782922666306,0
,,,,99.4739419447118,,,87.75027186141831,1
,,,,100.0,,,87.41685666293486,2
,,,,94.59728206627048,,,79.63418998875477,4
,,,,93.42230014824922,,,219.2808922886194,3
,,,,97.71345725460232,,,93.50137309642832,3
,,,,98.26927006321942,,,67.48663281584217,0
,,,,94.10573596899552,,,57.15749961085394,0
,,,,98.4521712777838,,,64.68265339329264,4
,,,,95.76368149237068,,,66.28489449880692,2
,,,,98.27093169320769,,,47.57691019203931,1
,,,,,,,82.41409340960924,3
,,,,96.88937857479412,,,55.29208259718745,3
,,,,98.52755952822716,,,78.49529524055554,4
,,,,99.15650694095535,,,89.06791169302704,1
,,,,98.21422777134585,,,95.99215999728465,0
,,,,95.82818549934908,,,71.22881370580883,1
,,,,98.77326363520766,,,64.2558027966857,4
,,,,96.2893084362734,,,95.04617287559827,3
,,,,98.915619023517,,,97.59639894388194,2
,,,,100.0,,,85.2395757313859,2
,,,,97.37583230340208,,,64.62145345368664,0
,,,,100.0,,,55.24528486805258,1
,,,,99.22613252161815,,,91.7435129905166,2
,,,,97.51370702305483,,,,3
,,,,100.0,,,93.59673893793708,0
,,,,98.00364289135624,,,65.02173180764765,4
,,,,96.2520065314351,,,91.6305208243222,2
,,,,96.76934542197212,,,96.11244946811073,3
,,,,98.15875423704644,,,71.36955200546404,0
,,,,96.61376094215947,,,79.62901583263302,4
,,,,97.27847654134231,,,57.582113940987696,2
,,,,96.79693499062184,,,57.959926477256005,2
,,,,99.14701906998172,,,,2
,,,,100.0,,,66.89763499156687,2
,,,,97.7446864777681,,,78.6106253806291,1
,,,,96.21327114933418,,,77.45768711962221,4
,,,,97.85769652314126,,,84.78741924343055,2
,,,,96.05205326564396,,,82.9454997893261,4
,,,,100.0,,,88.80826378809363,0
,,,,100.0,,,78.40524002998497,2
,,,,100.0,,,79.60946326907941,2
,,,,99.68197704975212,,,74.96888291385231,4
,,,,95.62809269564654,,,90.74601534283865,4
,,,,98.83241449701526,,,102.60605647534126,2
,,,,,,,86.24497229103183,2
,,,,100.0,,,82.46193464349683,1
,,,,98.72688905998788,,,71.7397554520065,3
,,,,96.3436391082488,,,78.64455150628251,2
,,,,100.0,,,69.075105696258,2
,,,,99.71102611650402,,,,2
,,,,97.35209686475405,,,72.05701669790982,3
,,,,98.01153508283218,,,101.84431967793287,4
,,,,99.00629002536336,,,73.72871924311042,2
,,,,97.35494570096672,,,99.3511657871864,4
,,,,98.2568491810206,,,60.41808556509068,0
,,,,98.68175688871726,,,77.08446297794656,0
,,,,97.65712851180751,,,85.81049388350837,1
,,,,99.46589151083512,,,86.58242672478352,4
,,,,97.3906429750213,,,58.75505238292017,3
,,,,96.77153396264666,,,56.76340678864536,3
,,,,,,,84.29137145402848,1
,,,,99.28662433219095,,,66.7010372905196,
,,,,97.96238421184437,,,84.51678235735491,2
,,,,96.70309035591498,,,96.536955452877,2
,,,,99.7182992490618,,,65.15853334152622,4
,,,,97.90198929505128,,,67.16699781090922,3
,,,,97.53751012588371,,,44.60727968596872,3
,,,,96.85033319016608,,,87.01653404446226,3
,,,,95.6253423034528,,,106.9561086693959,1
,,,,100.0,,,56.29721226199338,1
,,,,,,,93.65940552029444,1
,,,,95.26262056922062,,,95.03177822693286,3
,,,,97.82209555358844,,,86.7597566014998,3
,,,,98.58576509596554,,,65.91723865330138,3
,,,,100.0,,,71.34885980933278,0
,,,,98.62964989883318,,,83.28590062549212,0
,,,,93.95508204540964,,,82.84677730728376,2
,,,,96.04233931120926,,,71.24230618777685,1
,,,,100.0,,,81.9060783118927,0
,,,,97.9518677751754,,,69.58350806552684,2
,,,,95.86790708863484,,,73.31156425724049,1
,,,,95.31563269266726,,,71.9572742309435,4
,,,,99.19158488689273,,,91.42234428644667,4
,,,,96.16277402822725,,,53.57233991867817,4
,,,,97.80184382798066,,,,3
,,,,97.22324208651992,,,80.38888227534821,4
,,,,100.0,,,40.96226317233467,1
,,,,95.8288948178689,,,88.06536720804725,0
,,,,100.0,,,89.93679180426737,0
,,,,100.0,,,68.92172347987993,2
,,,,95.90179404814322,,,82.27154742914254,4
,,,,95.140198443582,,,79.01422587722045,4
,,,,98.6138889974851,,,108.47846407888716,3
,,,,98.13495545061724,,,82.53632098648274,4
,,,,100.0,,,76.5864663543069,2
,,,,95.61456510334808,,,91.42419523481104,0
,,,,98.44880045017594,,,99.11538040082536,2
,,,,98.88950929410557,,,106.0801692488867,0
,,,,98.23275858769873,,,66.03652583818024,1
,,,,97.19087068809782,,,81.44667482871637,3
,,,,97.90628381182268,,,65.68253997009981,4
,,,,100.0,,,109.8173257798304,3
,,,,94.60525658172982,,,75.70959705036262,1
,,,,100.0,,,89.35610981454705,1
,,,,97.0117543925496,,,72.51966279799397,2
,,,,95.71362081738944,,,82.48654521518895,2
,,,,95.8476723113857,,,47.91229667334541,2
,,,,97.72429829261374,,,90.60255624639797,1
,,,,98.2684114644674,,,94.5395153331864,1
,,,,98.1572441217414,,,66.11135137029748,0
,,,,97.216229122444,,,47.85179959828169,4
,,,,100.0,,,97.24308884847194,0
,,,,95.72772220069352,,,95.34027739130156,4
,,,,97.27208896227992,,,86.86534896156502,4
,,,,97.9397439176881,,,72.22303450364461,2
,,,,97.9111244437839,,,70.79917213595128,4
,,,,95.77894809111396,,,95.0104902399728,2
,,,,98.19551999016008,,,70.18867911146923,3
,,,,98.78255908922624,,,,2
,,,,98.81891703844744,,,74.92087505426525,2
,,,,98.86818346286508,,,79.91920586111652,0
,,,,96.52189099616486,,,73.38983300355585,3
,,,,95.77738042365908,,,75.14537506071862,2
,,,,96.19332379241573,,,101.872685237084,0
,,,,96.40106312941172,,,82.87122024695279,3
,,,,93.31795018905562,,,80.74001982318269,0
,,,,97.57489085878991,,,87.32665809055871,4
,,,,97.72668925051514,,,58.21771291208729,3
,,,,95.9462952505962,,,90.26409726932816,3
,,,,98.9871778441332,,,79.54295050177505,0
,,,,97.51694550166836,,,65.744053127267,0
,,,,98.94396991223134,,,,4
,,,,96.89552573119252,,,82.99741386074157,4
,,,,96.90826657416822,,,76.29292916619747,2
,,,,99.61798505307526,,,91.2924699403358,1
,,,,94.96309514492496,,,63.72734524717805,0
,,,,97.9759438825476,,,,1
,,,,98.83796285533478,,,63.569579035961496,4
,,,,100.0,,,,3
,,,,98.64910041182296,,,77.01257713991374,3
,,,,95.9697010950435,,,70.02821321011093,0
,,,,96.94742567794088,,,,3
,,,,94.33594094786336,,,54.70416103426578,4
,,,,96.65866070940866,,,55.82418543199558,0
,,,,,,,70.67476410372339,2
,,,,100.0,,,62.833485589906616,2
,,,,97.45404368275976,,,69.24284306980802,4
,,,,100.0,,,94.91266041529816,4
,,,,96.72621136322816,,,57.4549278725097,2
,,,,98.3826500299614,,,79.49401640320083,4
,,,,93.8231104135909,,,57.2280322033312,4
,,,,97.83676704207866,,,54.97604312437862,0
,,,,98.13074451408028,,,80.5693782197731,3
,,,,96.69530960385131,,,85.12404498410595,2
,,,,100.0,,,86.83546809495328,3
,,,,94.48111461253248,,,91.66445647285587,1
,,,,94.42354696572134,,,72.34082285568302,1
,,,,98.21064359106556,,,79.12452189991814,0
,,,,93.56132350057275,,,69.21970988874837,2
,,,,99.4639911012466,,,94.39409943764753,2
,,,,97.59169035376752,,,61.33025064734828,1
,,,,99.38257073138168,,,82.51217381914691,3
,,,,98.1556444846475,,,59.02167508934623,2
,,,,,,,76.6498640485618,1
,,,,97.81301352552369,,,50.903462152970505,1
,,,,100.0,,,78.39891936816464,0
,,,,100.0,,,104.61175225739905,0
,,,,98.76722897747442,,,66.6202019587871,0
,,,,98.58968412548812,,,71.3649050211137,4
,,,,99.40570265003016,,,88.00054573096676,0
,,,,97.71504419289552,,,75.66907628292351,4
,,,,98.70005740381472,,,93.33181588741068,3
,,,,96.6347835650399,,,80.9036426069876,2
,,,,95.38679336531334,,,88.1328862461352,0
,,,,97.78819473520896,,,45.33423766487137,4
,,,,100.0,,,76.37932929944473,2
,,,,99.37959322127764,,,58.38256885593889,4
,,,,95.83898070811784,,,69.07589697826458,0
,,,,96.59777470573562,,,,2
,,,,97.21224558450342,,,71.55539059902371,0
,,,,95.18209586558896,,,63.23712135326187,0
,,,,96.5049498787833,,,93.81239190235657,0
,,,,95.47338077197034,,,90.1082999601086,3
,,,,97.29865823507576,,,54.42152370149718,2
,,,,97.0164931508203,,,86.43700177791203,3
,,,,99.65808253321389,,,77.55275158651226,0
,,,,98.5458276545506,,,78.5375238120803,
,,,,100.0,,,98.33319460734172,4
,,,,93.73068292059666,,,77.32343079648778,0
,,,,95.82796403748618,,,85.71296108064574,4
,,,,98.69227169915573,,,78.21056917081938,4
,,,,98.5470422944779,,,78.29289206254249,3
,,,,97.34085092501608,,,61.119964929553866,3
,,,,99.92880989452836,,,111.8084564283798,3
,,,,97.9021895920912,,,40.0,4
,,,,100.0,,,64.11644277528502,0
,,,,98.20302130759517,,,67.66870404340848,4
,,,,,,,88.62619186212176,1
,,,,100.0,,,53.83540297072247,0
,,,,98.0401985953456,,,72.36614644958156,4
,,,,99.23031264286246,,,86.80332020666485,1
,,,,96.08074640138446,,,56.73191147175276,3
,,,,98.7173764755286,,,72.94560800697168,4
,,,,97.89705218150556,,,72.47912003787899,3
,,,,99.34521760223282,,,66.03026602530102,1
,,,,97.3024502990704,,,75.55117859500896,2
,,,,94.67828272081124,,,68.61704893907846,0
,,,,99.4186087899029,,,89.51439582890484,1
,,,,97.97491224491831,,,82.94062691874983,2
,,,,96.67025098073552,,,72.23481893811794,2
,,,,98.27297121959911,,,75.98829172006246,0
,,,,98.32945098875288,,,69.16396684891062,4
,,,,98.8699310336722,,,95.05150514482456,
,,,,98.8127909228587,,,81.78331164998227,2
,,,,100.0,,,72.90053894350474,3
,,,,97.37004494700678,,,81.57846113393644,0
,,,,100.0,,,103.3316967564746,3
,,,,97.22799691935508,,,64.7180455244001,0
,,,,94.92962910905416,,,88.26832507595569,3
,,,,100.0,,,81.21353262953353,2
,,,,96.31029162236425,,,71.75799363993539,1
,,,,99.6128197182062,,,64.05561638663225,2
,,,,98.15866118228294,,,,2
,,,,98.447504081858,,,79.36177488186061,3
,,,,100.0,,,96.6570107165942,0
,,,,,,,92.51954283410208,1
,,,,99.63252961824776,,,79.50672425888996,1
,,,,99.3044337405664,,,64.16983218630551,1
,,,,96.20253603298671,,,105.81460674004548,2
,,,,98.01952885226324,,,65.71060618458947,3
,,,,99.74624573243663,,,87.45828557221391,0
,,,,95.86096988136842,,,48.42382014115993,
,,,,97.61141070927629,,,98.55992315077113,3
,,,,100.0,,,44.49162064546209,0
,,,,95.17912770408772,,,70.29695452702964,1
,,,,98.5303262383901,,,59.06765816209868,2
,,,,98.55229811360464,,,95.93265582327948,4
,,,,98.41396137504796,,,63.86741710418927,
,,,,95.51278901733514,,,,3
,,,,97.89436439107372,,,79.0044036268395,3
,,,,98.0255133368515,,,53.32437944130622,1
,,,,97.65322418771684,,,90.4345786495324,4
,,,,99.6029856346951,,,74.76027062664268,4
,,,,97.9910999330332,,,97.61466011687588,4
,,,,98.43175738948794,,,84.20242403572982,2
,,,,95.23019455598411,,,63.599536372776576,3
,,,,,,,71.98301429830394,3
,,,,96.67322280354482,,,71.55535497934541,4
,,,,96.83912126012224,,,86.66994368232609,3
,,,,,,,,2
,,,,96.22717579514658,,,64.90192724566104,1
,,,,95.5323633366024,,,89.20748603187803,0
,,,,98.21284648281508,,,81.09890869408227,0
,,,,97.87375163839464,,,85.04087729591221,1
,,,,98.59337050730694,,,82.76743582038137,0
,,,,100.0,,,87.43529345806299,0
,,,,95.46186988060924,,,61.00782290384545,1
,,,,98.06533458950602,,,77.85128735089783,3
,,,,97.90475481205024,,,90.1112801691716,4
,,,,98.2061098347596,,,91.7358144424309,3
,,,,100.0,,,91.7126675039299,1
,,,,92.789499466868,,,61.71115082468569,1
,,,,97.2112145912366,,,106.17370990921664,2
,,,,97.98306096889344,,,101.47627001527472,0
,,,,99.03073206395727,,,62.017258991356734,3
,,,,99.39279624850047,,,70.51464751769552,1
,,,,94.53440145687506,,,85.27722888439955,4
,,,,97.62450545326315,,,64.17839103740327,3
,,,,96.09431282799936,,,,2
,,,,98.71113672086628,,,78.17586908586391,0
,,,,98.3008304954332,,,,3
,,,,,,,81.44577565006742,2
,,,,100.0,,,44.54197884883233,4
,,,,97.40612252791702,,,87.93970562934737,2
,,,,97.33642923446034,,,93.44443618684582,3
,,,,96.18816663026958,,,74.05380752413242,1
,,,,92.00919451948562,,,77.2181791333528,1
,,,,98.1167859241839,,,77.2662792177872,0
,,,,96.2216412187475,,,66.220202657523,4
,,,,98.37078099376618,,,112.04250592016793,2
,,,,100.0,,,63.2639586135624,0
,,,,98.40340554612663,,,88.91922037696825,2
,,,,98.37014859492967,,,88.85021162649304,2
,,,,99.98427661354744,,,68.13209275227997,0
,,,,100.0,,,60.95414147571461,2
,,,,98.4065049369422,,,73.40288522585632,3
,,,,98.374471257578,,,85.45942392784275,
,,,,96.8990703266014,,,79.60173803800055,1
,,,,99.1029535570858,,,102.23779235528016,2
,,,,99.19673642747271,,,,1
,,,,98.07795718823746,,,66.54926118860588,3
,,,,95.602106582842,,,88.22522188504468,1
,,,,98.38387925507118,,,49.97532968721989,2
,,,,99.54740588741232,,,66.55321277198456,3
,,,,96.081513327684,,,73.04087688142869,1
,,,,98.5178496270481,,,74.7862855367847,3
,,,,99.5092802506696,,,67.3846136317151,0
,,,,98.64666417567292,,,47.63753752662925,2
,,,,100.0,,,96.22029027034704,1
,,,,96.59384899391502,,,95.4291399470009,3
,,,,95.92418106863757,,,50.032328881938,1
,,,,96.15800767410444,,,,1
,,,,96.85153672055804,,,,1
,,,,96.60091720491556,,,83.39195695404509,4
,,,,99.6193947050396,,,79.20898987776873,2
,,,,94.1839740512538,,,53.14114331538121,0
,,,,96.571414131194,,,87.03044902906436,3
,,,,99.90527110488463,,,66.72041418347284,3
,,,,97.62209792319553,,,40.0,3
,,,,95.50342024024322,,,77.98803888945642,3
,,,,97.01234347964323,,,51.5521598131776,4
,,,,100.0,,,92.1715959321643,1
,,,,97.6254257102676,,,70.63476669239213,1
,,,,98.61408573047213,,,76.18386901699684,4
,,,,97.59975186930228,,,82.79522662272737,4
,,,,100.0,,,76.5740390907861,1
,,,,97.36635760819873,,,66.13455469369363,0
,,,,96.8629045163947,,,91.94370799310578,2
,,,,99.43137524656451,,,73.37168067561106,4
,,,,99.17827057232545,,,58.13714226418658,4
,,,,97.66541659151834,,,80.3217160489728,
,,,,98.38747879727534,,,73.7923519658323,0
,,,,99.38174347540458,,,74.65570230271665,1
,,,,96.87821883698705,,,76.88625840046734,4
,,,,99.60170467897233,,,75.83967426809656,2
,,,,98.17577338924087,,,96.86228290852888,3
,,,,98.5759478912486,,,62.98429375887493,3
,,,,96.85942932031509,,,43.787790344792455,3
,,,,97.9819018111522,,,75.00881980946389,4
,,,,96.25950117695037,,,87.4776953037441,4
,,,,96.92521819373862,,,51.53712852359524,3
,,,,100.0,,,80.46796406923447,0
,,,,95.8816621998694,,,53.900521889519496,1
,,,,96.8239330243386,,,87.65639944302717,3
,,,,96.31320014593604,,,75.1618321909339,0
,,,,,,,61.80208644873999,2
,,,,100.0,,,50.94703441326091,2
,,,,,,,107.71617868236184,2
,,,,94.0123122295873,,,109.5786656017824,1
,,,,99.39775746943285,,,58.81402717447315,4
,,,,97.78211262641244,,,58.46078736318167,2
,,,,,,,76.18624874490335,1
,,,,99.37726775950588,,,69.21588840918854,
,,,,96.78386131054867,,,70.10874761430053,0
,,,,95.7471317753175,,,79.25600054715456,1
,,,,95.6457233097531,,,103.76614613730398,1
,,,,100.0,,,95.43159581492088,1
,,,,96.95209889677548,,,70.1961634676925,3
,,,,97.08942924467524,,,85.83170809203443,0
,,,,99.13647977633994,,,47.29432029250411,0
,,,,97.87344425362988,,,77.03849830295856,2
,,,,93.45774516473185,,,71.45026642543708,3
,,,,95.86244126922276,,,89.4518201284846,3
,,,,98.38481041487798,,,84.32895549039932,4
,,,,96.0837470075412,,,79.63317632323086,2
,,,,100.0,,,81.90368122921323,3
,,,,95.46501615373856,,,68.49683970384777,2
,,,,95.75883974806985,,,89.51467268108694,3
,,,,95.90418367981388,,,81.9020550621751,0
,,,,99.00898558634512,,,72.56630169216814,2
,,,,95.55704147548435,,,76.48113702874905,3
,,,,100.0,,,87.66134767258578,2
,,,,100.0,,,89.0803950280507,4
,,,,99.8104931729124,,,69.86640120041163,1
,,,,94.67503693802284,,,61.59423820862506,1
,,,,98.5179080687908,,,68.16527691814139,4
,,,,93.66538163257684,,,68.93807998775434,3
,,,,100.0,,,76.84878390830947,4
,,,,98.61843565385416,,,92.96130509182376,2
,,,,99.0049416097318,,,67.94201190523165,2
,,,,97.13027196623489,,,80.82028834820035,0
,,,,,,,72.2365916644834,
,,,,98.05569395608568,,,75.28669584405111,
,,,,98.411934630443,,,79.54442875369038,2
,,,,99.15569362375273,,,93.02386612347428,0
,,,,94.9566127051697,,,78.71019210374371,
,,,,98.32149272819122,,,40.0,3
,,,,100.0,,,72.01322946253055,2
,,,,97.11602638327086,,,98.5365506699093,1
,,,,100.0,,,92.13124503996738,3
,,,,94.86541226846548,,,86.85942925053742,4
,,,,100.0,,,92.69006487565392,2
,,,,95.46478257627632,,,87.36034269055263,1
,,,,98.2119459038838,,,92.39923993055748,4
,,,,98.5842387573563,,,58.23745589537046,2
,,,,98.12032650105678,,,74.1021128322975,2
,,,,96.49901391305812,,,77.2133128990744,1
,,,,100.0,,,75.810701164345,2
,,,,96.2688575797808,,,66.34399073032532,0
,,,,100.0,,,77.19480605433867,4
,,,,96.00418925719698,,,49.496509749282126,0
,,,,100.0,,,81.79749168767513,1
,,,,95.15585437066947,,,,3
,,,,96.55728149768808,,,42.35938928800014,4
,,,,,,,75.24771017698833,4
,,,,100.0,,,98.22172121082784,2
,,,,99.18015954226608,,,,4
,,,,93.7678680027736,,,71.35434425325519,3
,,,,95.52756390275265,,,50.66833791738154,1
,,,,94.03172568594438,,,78.85581340081693,4
,,,,97.3442049793926,,,88.06561846723513,3
,,,,97.27505571769125,,,62.86139124921439,2
,,,,,,,68.6458066385091,0
,,,,97.73233518444977,,,72.76976282393765,4
,,,,100.0,,,93.59112858427882,
,,,,95.44988272790508,,,54.02742748122182,4
,,,,97.32190599764986,,,68.19186424829502,2
,,,,96.783877141184,,,98.56064614398092,0
,,,,96.83912784808132,,,64.08967945993219,1
,,,,99.56382240136446,,,69.08247699319656,2
,,,,99.25544274441656,,,77.70195149846246,1
